frames,dates,mjd,telem_status,expstarts,expstops,airmasses,frieds,tau0,theta0,dimms,dimmtimes,masses,masstimes,masswts0,masswts500,masswts1000,masswts2000,masswts4000,masswts8000,masswts16000,windspds,winddirs,temps,skystrehls,maosstrehls-piston,maosstrehls-psd+ncpa-seen,maosstrehls-psd+ncpa-unseen,maos_stds_strehls-piston,maos_stds_strehls-psd+ncpa-seen,maos_stds_strehls-psd+ncpa-unseen,skyfwhms,skyempfwhms,maosfwhms-piston,maosfwhms-psd+ncpa-seen,maosfwhms-psd+ncpa-unseen,maosempfwhms-piston,maosempfwhms-psd+ncpa-seen,maosempfwhms-psd+ncpa-unseen,maos_stds_fwhms-piston,maos_stds_fwhms-psd+ncpa-seen,maos_stds_fwhms-psd+ncpa-unseen,maos_stds_emp_fwhms-piston,maos_stds_emp_fwhms-psd+ncpa-seen,maos_stds_emp_fwhms-psd+ncpa-unseen,lbwfsfwhms,skyrmswfes,maosrmswfes-piston,maosrmswfes-psd+ncpa-seen,maosrmswfes-psd+ncpa-unseen,maos_stds_rmswfes-piston,maos_stds_rmswfes-psd+ncpa-seen,maos_stds_rmswfes-psd+ncpa-unseen,lgsrmswfes,totmaoswfe-piston,totmaoswfe-psd+ncpa-seen,totmaoswfe-psd+ncpa-unseen,homaoswfe-piston,homaoswfe-psd+ncpa-seen,homaoswfe-psd+ncpa-unseen,ttmaoswfe-piston,ttmaoswfe-psd+ncpa-seen,ttmaoswfe-psd+ncpa-unseen,DM_fitting_errors
c0045,20130426,56408.56721,False,13:36:47.179,13:37:29.654,1.51882,0.14235176769165808,0.005565394537427777,1.5780911940050992,0.71,13:37:33,0.28,13:37:2,0.7913342185638711,4.52777562458502e-09,1.4851104048638863e-10,2.9753954104415845e-09,0.0226388781229251,0.1482523104506981,0.03777458521082359,7.716666666666667,70.0,-0.7649,0.11601845920085907,0.3304355737382229,0.22404508817517155,0.26144706771420156,0.035866425560454315,0.02421272179719202,0.027795995820239353,72.15213230108162,71.90471264273118,51.789231531390435,54.22051291455513,54.15756834469183,54.14985436701818,57.573267254328485,57.573267254328485,1.269118876267592,1.5838395949237745,1.4876178921583065,2.088456724218339,2.2176418353919516,2.2176418353919516,1.062072,496.2497738454558,356.2644107618601,414.01120472575303,392.0722525213457,17.679496625536046,15.212435734120094,15.749976476356876,252.5,388.76760453913,459.0375913312353,438.2332897288654,319.58357381696214,379.2709402979148,356.54158359541213,221.29849644253392,258.54059737321273,254.7691323558842,1386.5909609819003
c0126,20130426,56408.61711,False,14:48:38.212,14:49:20.686,1.58119,0.24064227395494578,0.012819435503902297,1.2303227474414715,0.42,14:49:2,0.43,14:37:27,0.04527212013711826,3.0763803284968074e-10,8.354207130596835e-11,5.70118189317757e-08,0.21562885972216153,0.7338154912010734,0.0052834715366477285,8.745555555555557,56.0,-0.9607,0.0924302414059639,0.5341481609222455,0.36917287798658227,0.4248762964105942,0.024736910582552077,0.01395950681634844,0.01881771972894927,81.92819987906188,79.40547149110117,51.215030109205735,54.05128621985891,53.78064817645011,52.944083315099846,55.25867528471416,56.464446336632506,1.1147505632594952,1.089812412412279,1.23985354732038,2.411542103836684,3.2747627853223062,1.9205341659445785,1.07762,521.7759160955256,267.7385136874898,337.5104539846745,312.8255430303638,9.88836208466984,6.365525893140344,8.064109592804227,153.9,283.5359818439513,369.81107528125386,346.6102796577655,193.74167072658315,278.1605908914434,249.18066999479547,206.68349075627262,243.53162712865588,240.70960528431564,895.242757284525
c0046,20130426,56408.5678,False,13:37:38.307,13:38:20.782,1.51844,0.14235176769165808,0.005884067344750909,1.7234251938949179,0.71,13:37:33,0.25,13:38:33,0.8242187980676102,3.9585695460657604e-09,3.10476042828687e-11,1.1694597613213878e-08,0.013816183905876573,0.12910628780959568,0.03285871453270271,7.202222222222223,71.0,-0.786,0.1457066684961319,0.33759272254145023,0.2297083637597505,0.2680294187396997,0.03561935007561091,0.02379022160149444,0.02632832149928707,68.40406531239246,68.30716937493325,51.94350287397234,54.08996035806153,53.97645930912861,54.14985436701818,57.573267254328485,57.573267254328485,1.433080946133548,1.8870451222251172,1.8106814535598938,2.088456724218339,2.2176418353919516,2.2176418353919516,1.10904,469.2702592865615,352.76586651087257,410.49096833085605,388.33846977344433,17.26075518958452,14.548320694108689,14.548823284848192,180.7,382.66745099251386,453.7716499764671,432.3194174972232,315.2948329724506,375.7602080343412,352.7329110489319,216.77182755269996,254.29969572078045,249.9195668986865,1386.5909609819003
c0127,20130426,56408.6177,False,14:49:29.274,14:50:11.748,1.58316,0.24064227395494578,0.012819435503902297,1.2278741450291382,0.42,14:49:2,0.43,14:37:27,0.04527212013711826,3.0763803284968074e-10,8.354207130596835e-11,5.70118189317757e-08,0.21562885972216153,0.7338154912010734,0.0052834715366477285,8.745555555555557,56.0,-0.9627,0.07929877936840057,0.5334299654698614,0.3699647627855027,0.4251793525930512,0.025257692244902114,0.01434603678457993,0.01781059340582871,84.73343920638742,87.70620993591832,51.23406901653028,54.071117113268215,53.809934085446216,52.944083315099846,55.25867528471416,56.464446336632506,1.1477269180661922,1.1157879394927517,1.227659874132106,2.411542103836684,3.2747627853223062,1.9205341659445785,1.087668,538.3017644399371,268.02803213548964,337.15025790365206,312.6876553735935,10.100215026253569,6.5295897647698595,7.633823151293729,135.4,283.942490296652,369.58787760929016,346.4404085565641,193.6199059364657,278.25809231606326,249.2098630081242,207.33104870097998,243.08754162590532,240.4875409183657,895.242757284525
c0047,20130426,56408.56839,False,13:38:29.391,13:39:11.865,1.51809,0.12325579885497225,0.005137785073472776,1.7232685930667238,0.82,13:39:5,0.25,13:38:33,0.8617346819665392,3.113716775328874e-09,2.4421308041795084e-11,9.198692695742817e-09,0.010867482078598814,0.10155193927379791,0.025845884344233135,7.202222222222223,71.0,-0.7786,0.17853741347789764,0.26136588768634894,0.1800892732308015,0.21037151284378852,0.030586393376026418,0.02110013789564026,0.024381359834595075,62.32737487131015,64.50930999319318,52.5761699189607,55.21331053962828,54.605942289072026,56.464446336632506,57.573267254328485,57.573267254328485,1.8477424522523629,2.3062876003726616,2.098968504570946,1.9205341659445785,2.2176418353919516,2.2176418353919516,1.059975,443.82739306312857,392.2268462761348,443.24804740696237,422.6982577313231,17.285898210915285,15.296357200532906,15.871273512295865,155.2,444.4512043729211,505.71040910435465,486.58688692590005,383.0004658027891,434.7531878125153,414.4098449451776,225.4486522779531,258.2964055747904,254.98070717201992,1563.4282358592473
c0128,20130426,56408.61833,False,14:50:24.049,14:51:06.524,1.5853,0.24064227395494578,0.012819435503902297,1.2252232031432653,0.42,14:49:2,0.43,14:37:27,0.04527212013711826,3.0763803284968074e-10,8.354207130596835e-11,5.70118189317757e-08,0.21562885972216153,0.7338154912010734,0.0052834715366477285,8.745555555555557,65.0,-0.9591,0.08504891395568848,0.5332799948869307,0.36764770238584976,0.42513157666583945,0.02921487765467738,0.018098263471777,0.021907160347249863,83.78581000866625,82.52058661292955,51.17763345010888,54.07220793659703,53.745357516908086,51.7383122631815,55.25867528471416,56.464446336632506,1.0499776496704039,1.3440722238137761,1.4113616057848943,2.088456724218339,3.2747627853223062,1.9205341659445785,1.127611,530.8157687171655,268.0983475544433,338.250441240441,312.7392551539825,11.643408559448108,8.232980625741789,9.342597765482948,124.4,285.15574969879606,370.1229814557991,346.0925465142474,195.21777064122483,280.0911199124848,250.30480833861776,207.35808263228333,241.68434565572653,238.67704399638555,895.242757284525
c0129,20130426,56408.61892,False,14:51:19.119,14:52:01.594,1.58733,0.24064227395494578,0.012885879625993297,1.2227171093213538,0.42,14:49:2,0.43,14:37:27,0.04527212013711826,3.0763803284968074e-10,8.354207130596835e-11,5.70118189317757e-08,0.21562885972216153,0.7338154912010734,0.0052834715366477285,8.231111111111112,57.0,-0.9693,0.10786496847867966,0.531017886623586,0.3665944106355452,0.4240957584352451,0.024093663888936113,0.013964439190051511,0.018743091506579046,75.1807383583898,73.63760490634326,51.1906843517384,54.113009954680834,53.79683174427805,52.944083315099846,55.25867528471416,56.464446336632506,1.0725824743773178,1.0289935525487535,1.2238724099232026,2.411542103836684,3.2747627853223062,1.9205341659445785,1.09229,504.5739131654446,268.9896389373116,338.69596943912467,313.1612990904692,9.64154768979105,6.3817498045766,8.041858201680206,198.4,285.3962690118248,371.04719543337796,346.49794100293866,194.04801727621842,279.4875716917409,249.36143368461632,209.0502773558714,243.91479922655463,240.42912834285858,895.242757284525
c0048,20130426,56408.56898,False,13:39:20.420,13:40:02.896,1.51776,0.12325579885497225,0.005486332257771207,1.7599935332361123,0.82,13:39:5,0.25,13:40:6,0.8633424244552873,2.6659927945626307e-09,1.984231278395851e-09,1.3106101982430032e-09,0.010073789567240475,0.10318002647658425,0.023403753540053626,6.687777777777779,73.0,-0.7941,0.18357378244400024,0.26423440686547783,0.18176493950938066,0.21201643021529168,0.037938650489350446,0.02565353864200927,0.029523622339828626,61.990415409759,64.50930999319318,52.240165219641504,54.61507329449471,54.17590123329497,56.464446336632506,57.573267254328485,57.573267254328485,1.8323099096671795,2.4206186744849516,2.0782524866446277,1.9205341659445785,2.2176418353919516,2.2176418353919516,1.068358,440.2298488356656,390.96188910276527,442.3419494448477,421.93013080269344,21.36078269289264,18.49186035924373,19.194384918196082,142.7,444.9856545798835,506.05656999383615,487.65924010222847,384.7343376992906,435.5842897014583,415.93967998297535,223.56423378790493,257.58035092687123,254.55532865558018,1563.4282358592473
c0049,20130426,56408.56957,False,13:40:11.306,13:40:53.781,1.51746,0.21056198971057757,0.008151461857458839,1.7628710588693786,0.48,13:40:36,0.25,13:40:6,0.6663779577007253,6.508486319414648e-09,4.8441024133047954e-09,3.199591747864911e-09,0.024593135329085886,0.25189332549184934,0.05713556692615912,7.716666666666667,62.0,-0.7929,0.17918172478675842,0.5042630779822108,0.3395246944261642,0.39643495833046427,0.025895531334721122,0.014529543876565713,0.01716983477469494,60.37808774470132,62.5239307760551,50.57142857142858,52.15355589107479,51.90086148462216,51.7383122631815,55.25867528471416,54.14985436701818,0.0,1.1854722195811518,1.3390571489816188,2.088456724218339,3.2747627853223062,2.088456724218339,1.04297,443.36316968342896,279.78350253690996,351.42073331215727,325.2394192166587,10.483201705749572,6.961438431767841,7.600594327549227,141.6,293.2179872248132,380.0438935847814,354.97937998573445,226.43927581629737,302.7956171395609,275.7182320623971,185.84225708251137,229.28391584662955,223.31649316884125,1000.615989868295
c2057,20170823,57988.27029,True,06:29:13.298,06:29:55.773,1.52966,0.17731535975627585,0.007215224472555199,1.7875938437265455,0.57,6:29:45,0.29,6:29:15,0.6791514077035359,1.88412935048598e-06,0.09513920482651977,0.003716025412047596,0.06454542131367812,0.09513920482651977,0.06230685178834825,7.202222222222223,44.0,3.0603,0.1981576532125473,0.39938692785536606,0.28070545572817984,0.31817356305182676,0.026730249800164498,0.018183314066592418,0.01814124152381305,62.240539308689094,63.52437719288094,51.33528154944689,53.38955344334971,53.34492245366643,51.7383122631815,54.14985436701818,55.25867528471416,1.3230321674405086,1.621273191656004,1.6113301804115032,2.088456724218339,2.088456724218339,3.2747627853223062,0.868104,430.1887319734555,324.04749176164455,381.2219285340452,361.89856122159415,11.97449349368615,9.851830633281473,9.121739802441937,261.3,352.94816596918463,422.9384537515223,404.66101935081196,268.6399076221959,334.4424699225277,310.9369591705425,228.5639040070515,258.5792964335835,258.71171565345526,1154.6812682478323
c2058,20170823,57988.27088,True,06:30:04.473,06:30:46.948,1.53049,0.17425819838116766,0.007299692566568028,2.17571888262701,0.58,6:31:13,0.35,6:30:44,0.5802634048127596,0.11489206517084462,0.12830218003305677,0.014026255274800274,0.07792364041555708,0.03602609235956453,0.048566361933416964,7.716666666666667,36.0,3.059,0.12823162972927094,0.43088821515991677,0.2967299731495771,0.3401781484260818,0.02031321320804314,0.017810130292674326,0.015803813829984165,74.84299964478375,74.48893497961419,50.57142857142858,52.597275655050424,51.338995977901995,52.944083315099846,54.14985436701818,55.355625418936526,0.0,0.6909578816093422,1.3294657462458233,2.411542103836684,2.088456724218339,0.0,0.938406,484.58314535697946,310.2616939461855,372.77429463482986,351.1247481590797,8.763453723603828,9.320025271304988,7.637199697237027,262.8,338.14963136028666,411.9314574973423,392.4660738120482,257.28699392646536,327.01233123351665,301.83261706903767,219.3161962755245,250.41903141445712,250.73504962018978,1171.538059869912
c2059,20170823,57988.27147,True,06:30:55.243,06:31:37.718,1.53144,0.17425819838116766,0.007006711249111802,2.1735598184763734,0.58,6:31:13,0.35,6:30:44,0.5802634048127596,0.11489206517084462,0.12830218003305677,0.014026255274800274,0.07792364041555708,0.03602609235956453,0.048566361933416964,8.231111111111112,54.0,3.0403,0.20413777232170105,0.41022060423649437,0.28426189761688214,0.32428688021308694,0.018513540051634907,0.014087109467306671,0.015187473742391462,64.37030658054105,65.4794292419564,50.57142857142858,53.064491990581075,53.044275935152044,52.944083315099846,54.14985436701818,55.355625418936526,0.0,0.5301152099899099,0.5203432848658377,2.411542103836684,2.088456724218339,0.0,1.058323,426.2195563357284,319.18007225646136,379.24395357875585,358.82587274702814,8.06204606784676,7.476642214325381,7.411979430496035,313.6,349.33172739894655,420.1398098437742,402.3346837891712,269.73173797195835,337.07727504604316,312.9627789843836,221.64190421140682,250.60276050663927,252.62175976761188,1171.538059869912
c2060,20170823,57988.27206,True,06:31:46.012,06:32:28.494,1.53237,0.13845171926174965,0.005464635478501493,1.7062540655743392,0.73,6:32:43,0.3,6:32:13,0.7803585144039237,5.1875061447224574e-09,0.0010696143622213447,0.002178752580783432,0.14030969000963597,0.02791372354064941,0.04816969991527995,7.716666666666667,46.0,3.0431,0.20126955211162567,0.2720049591222144,0.19076278956016196,0.21698632882461952,0.028550627541116723,0.01776729432344328,0.02017016296479279,62.949724714616096,64.50930999319318,53.13084502130842,56.909298857258975,55.98238149624226,57.57326725432848,60.82297443568187,59.71415351798589,1.965063519843433,1.743784083319883,1.6979256631000719,2.2176418353919516,1.787589615936362,3.0286431624782577,0.942089,428.11313725077406,386.22913386131336,435.51161827267754,418.25591490324456,15.675156376905596,12.282123574298739,12.774532768381766,263.6,442.3463637664819,501.5055832895393,486.16910887318954,353.52472736866684,408.93845183364874,388.2187087681425,265.001240363052,289.71016888662064,291.92097395025996,1419.0644627275537
c2061,20170823,57988.27265,True,06:32:36.882,06:33:19.357,1.53333,0.13845171926174965,0.005604871550461031,1.8277253246897929,0.73,6:32:43,0.39,6:33:43,0.647899255547474,0.0003384230199176079,0.16081269048639613,0.03236015737898294,0.07855366447722577,0.039770880442872164,0.040264928647131444,7.716666666666667,47.0,3.0285,0.15950505435466766,0.27081840620195174,0.19103129166320665,0.21611922964858002,0.01944056914482064,0.012178127104489015,0.013785564330145444,69.98360475463862,69.22408515878199,53.20083076621039,56.74116071985842,56.0777562811526,56.36749620241014,60.82297443568187,60.822974435681864,1.6101200793963695,1.6177650305824944,1.3945256975875504,3.8245945479607024,1.787589615936362,1.7875896159363622,0.978181,458.11584574148816,386.6145638036836,435.12195138924574,418.5987512760067,10.912623810856028,8.60456647452768,8.94439701907843,189.0,440.5061246725767,499.7157012382428,485.9082849460941,352.3028645108828,407.59574659289734,387.45982119290375,264.0237229920989,288.66348293640124,292.8464010443427,1419.0644627275537
c2062,20170823,57988.27323,True,06:33:27.630,06:34:10.105,1.53429,0.17731535975627585,0.007206634452960885,1.8271368574238307,0.57,6:34:12,0.39,6:33:43,0.4682016926134256,0.0005111400416169887,0.2428847934982917,0.048875434636368995,0.11864418484248351,0.06006828226301838,0.06081447210479501,7.716666666666667,47.0,3.0228,0.17092177271842957,0.3898368095180766,0.2707647399281678,0.30869150279836394,0.020955680680852105,0.01280698456161681,0.014699252373966772,71.27904405158183,71.90471264273118,51.23921355443246,53.859685879960395,53.76177300597997,52.944083315099846,55.355625418936526,56.4644463366325,1.156637519094246,1.0172477145064607,1.0463341052807602,2.411542103836684,0.0,1.9205341659445785,0.972609,449.40691860031546,328.22461554792034,386.4993172841563,366.60206674882306,9.500929151789382,7.09717784340861,7.538007785960565,247.2,360.77730520934614,429.64372437164565,411.4519142297129,272.3629509659413,339.86769567305316,315.25214895394527,236.23363781835954,262.51534826367447,264.17406721095114,1154.6812682478323
